"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Gollum's Bite","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","85","False","False","0.27"
"1","1","Gongaga, Reactor Town","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","280","False","False","0.13"
"3","3","Goobbue Gardener","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","188","False","False","0.12"
"1","1","Gorbag of Minas Morgul","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","86","False","False","0.19"
"1","1","Gothmog, Morgul Lieutenant","ltr","Near Mint","English","foil","","2026-09-10 00:13:02.787000","429","False","False","0.41"
"2","2","Gothmog, Morgul Lieutenant","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","87","False","False","0.26"
"1","1","Gothmog, Morgul Lieutenant","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","429","False","False","0.30"
"1","1","Graduation Day","sos","Near Mint","English","foil","","2026-09-10 00:13:02.787000","16","False","False","0.33"
"1","1","Grafdigger's Cage","sld","Near Mint","English","","","2026-09-10 00:13:02.787000","324","False","False","16.99"
"2","2","G'raha Tia","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","21","False","False","0.10"
"2","2","Gran Pulse Ochu","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","189","False","False","0.12"
"1","1","Grand Coliseum","tmc","Near Mint","English","","","2026-09-10 00:13:02.787000","68","False","False","0.33"
"2","2","Gran-Gran","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","54","False","False","0.30"
"1","1","Grapeshot","sld","Near Mint","English","foil","","2026-09-10 00:13:02.787000","2413","False","False","31.17"
"1","1","Grapple with Death","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","192","False","False","0.11"
"1","1","Grave Titan","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","74","False","False","0.43"
"1","1","Grave Venerations","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","9","False","False","0.72"
"3","3","Gravelgill Scoundrel","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","53","False","False","0.06"
"2","2","Graveyard Trespasser // Graveyard Glutton","mid","Near Mint","English","foil","","2026-09-10 00:13:02.787000","104","False","False","0.63"
"2","2","Great Fierce Bee","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","73","False","False","0.20"
"7","7","Great Fierce Bee","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","73","False","False","0.15"
"1","1","Great Fierce Bee","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","73","False","False","0.13"
"1","1","Great Forest Druid","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","178","False","False","0.23"
"1","1","Great Hall of the Citadel","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","254","False","False","0.34"
"1","1","Great Train Heist","otj","Near Mint","English","","","2026-09-10 00:13:02.787000","125","False","False","3.45"
"1","1","Great Ugly-Looking Goblin // Clap! Snap!","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","223","False","False","0.31"
"2","2","Great Ugly-Looking Goblin // Clap! Snap!","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","74","False","False","0.15"
"1","1","Great Ugly-Looking Goblin // Clap! Snap!","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","74","False","False","0.32"
"1","1","Great Ugly-Looking Goblin // Clap! Snap!","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","223","False","False","0.23"
"2","2","Green Goblin, Revenant","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","130","False","False","0.55"
"1","1","Grenzo, Havoc Raiser","m3c","Near Mint","English","","","2026-09-10 00:13:02.787000","213","False","False","0.33"
"1","1","Grey Havens Navigator","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","53","False","False","0.14"
"1","1","Grey Host Reinforcements","ltc","Near Mint","English","","","2026-09-10 00:13:02.787000","14","False","False","0.26"
"1","1","Grim Poppet","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","142","False","False","0.25"
"1","1","Grim Reaper, Lethal Legionnaire","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","98","False","False","0.15"
"1","1","Grim Reaper, Lethal Legionnaire","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","98","False","False","0.17"
"1","1","Gríma Wormtongue","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","88","False","False","0.25"
"1","1","Grishnákh, Brash Instigator","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","134","False","False","0.21"
"1","1","Gristle Glutton","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","144","False","False","0.16"
"1","1","Grond, the Gatebreaker","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","89","False","False","0.17"
"2","2","Group Project","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","17","False","False","0.15"
"5","5","Grow Extra Arms","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","101","False","False","0.17"
"1","1","Grow Extra Arms","spm","Near Mint","English","foil","","2026-09-10 00:13:02.787000","101","False","False","0.16"
"1","1","Gruul Turf","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","152","False","False","0.35"
"1","1","Guadosalam, Farplane Gateway","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","281","False","False","0.23"
"1","1","Guardian Augmenter","c21","Near Mint","English","","","2026-09-10 00:13:02.787000","62","False","False","9.95"
"9","9","Guardian of the Halls","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","127","False","False","0.12"
"1","1","Guardian of the Halls","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","127","False","False","0.16"
"3","3","Guardian of the Halls","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","127","False","False","0.20"
"3","3","Guerrilla Gorilla","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","169","False","False","0.12"
"8","8","Gundabad Opportunist","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","101","False","False","0.13"
"1","1","Gundabad Opportunist","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","101","False","False","0.08"
"1","1","Gundabad Opportunist","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","101","False","False","0.24"
"1","1","Guru Pathik","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","223","False","False","0.24"
"1","1","Gutsplitter Gang","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","106","False","False","0.14"
"4","4","Guy in the Chair","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","102","False","False","0.14"
"1","1","Gwaihir the Windlord","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","210","False","False","0.20"
"1","1","Gwenom, Remorseless","spm","Near Mint","English","foil","","2026-09-10 00:13:02.787000","56","False","False","6.13"
"2","2","Gysahl Greens","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","190","False","False","0.14"
"2","2","H.E.R.B.I.E. Scout Unit","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","247","False","False","0.11"
"2","2","Hakoda, Selfless Commander","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","23","False","False","0.31"
"1","1","Hama, the Bloodbender","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","224","False","False","0.14"
"1","1","Hangarback Walker","eoc","Near Mint","English","","","2026-09-10 00:13:02.787000","139","False","False","0.37"
"1","1","Hapatra, Vizier of Poisons","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","123","False","False","0.34"
"1","1","Haradrim Spearmaster","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","135","False","False","0.09"
"1","1","Harbinger of the Seas","mar","Near Mint","English","","","2026-09-10 00:13:02.787000","55","False","False","1.73"
"1","1","Hardened Academic","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","194","False","False","0.57"
"1","1","Hardened Scales","lcc","Near Mint","English","","","2026-09-10 00:13:02.787000","243","False","False","4.39"
"1","1","Harmonize","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","111","False","False","0.28"
"1","1","Harmonize","tmc","Near Mint","English","","","2026-09-10 00:13:02.787000","51","False","False","0.35"
"1","1","Harmonize","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","308","False","False","0.29"
"1","1","Harsh Annotation","sos","Near Mint","English","foil","","2026-09-10 00:13:02.787000","18","False","False","0.24"
"1","1","Harsh Mentor","ltc","Near Mint","English","","","2026-09-10 00:13:02.787000","221","False","False","0.30"
"3","3","Haru, Hidden Talent","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","182","False","False","0.29"
"3","3","Haste Magic","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","140","False","False","0.22"
"1","1","Haunt of the Dead Marshes","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","90","False","False","0.18"
"1","1","Hawkeye, Avenging Archer","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","84","False","False","1.91"
"1","1","Hawkeye, Master Marksman","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","130","False","False","0.43"
"1","1","Hawkeye, Master Marksman","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","367","False","False","1.89"
"1","1","Hawkeye, Young Avenger","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","131","False","False","0.18"
"2","2","Hawkeye's Bow","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","132","False","False","0.20"
"1","1","Hawkeye's Bow","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","132","False","False","0.34"
"1","1","Haze of Rage","tsr","Near Mint","English","","","2026-09-10 00:13:02.787000","169","False","False","1.98"
"1","1","Head of the Hunt","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","75","False","False","0.37"
"1","1","Head of the Hunt","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","75","False","False","0.44"
"1","1","Head of the Hunt","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","260","False","False","9.00"
"3","3","Heartless Act","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","103","False","False","0.23"
"1","1","Heated Argument","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","118","False","False","0.04"
"1","1","Hecteyes","fin","Near Mint","English","foil","","2026-09-10 00:13:02.787000","103","False","False","0.26"
"2","2","Hecteyes","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","103","False","False","0.20"
"1","1","Hei Bai, Spirit of Balance","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","225","False","False","0.26"
"1","1","Hei Bai, Spirit of Balance","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","225","False","False","0.15"
"1","1","Heidegger, Shinra Executive","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","21","False","False","0.22"
"1","1","Heirloom Auntie","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","107","False","False","0.18"
"1","1","Heirloom Blade","ltc","Near Mint","English","","","2026-09-10 00:13:02.787000","279","False","False","0.30"
"3","3","Helicarrier Strike","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","15","False","False","0.11"
"1","1","Helitrooper","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","22","False","False","0.23"
"1","1","Hellcat, Undying Vigilante","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","170","False","False","0.10"
"1","1","Hellkite Tyrant","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","295","False","False","1.59"
"1","1","Hell's Kitchen","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","268","False","False","0.27"
"1","1","Hell's Kitchen","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","268","False","False","0.12"
"1","1","Helpful Hunter","fdn","Played","Japanese","","","2026-09-10 00:13:54.470000","16","False","False","0.28"
"1","1","Herald's Horn","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","287","False","False","5.43"
"1","1","Herald's Horn","ltc","Near Mint","English","","","2026-09-10 00:13:02.787000","280","False","False","4.96"
"1","1","Hercules, Olympian Hero","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","16","False","False","1.97"
"1","1","Hercules, Prince of Power","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","171","False","False","0.10"
"1","1","Here Comes a New Hero!","tmc","Near Mint","English","","","2026-09-10 00:13:02.787000","11","False","False","0.34"
"2","2","Hermitic Herbalist","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","226","False","False","0.23"
"2","2","Hero in Training","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","16","False","False","0.21"
"2","2","Hero in Training","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","16","False","False","0.09"
"1","1","Heroes' Hangout","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","79","False","False","0.30"
"1","1","Heroes in a Half Shell","tmc","Near Mint","English","foil","","2026-09-10 00:13:02.787000","6","False","False","0.85"
"1","1","Heroic Feast","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","414","False","False","1.11"
"2","2","Heroic Intervention","mar","Near Mint","English","","","2026-09-10 00:13:02.787000","80","False","False","8.71"
"1","1","Heroic Intervention","mar","Near Mint","English","","","2026-09-10 00:13:02.787000","78","False","False","10.12"
"1","1","Heroic Return","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","17","False","False","1.22"
"1","1","Heroic Sacrifice","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","18","False","False","3.14"
"1","1","Hero's Blade","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","345","False","False","0.33"
"1","1","Hero's Blade","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","201","False","False","0.66"
"1","1","Hero's Heirloom","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","346","False","False","0.26"
